sample_id,mode,encryption_algo,dh_group,pfs,ip_version,traffic_type,avg_packet_size_bytes,packet_rate_per_sec,session_duration_sec,burstiness_index,ike_handshake_time_ms,security_verdict,risk_score
TRN02960,Transport,3DES,modp8192(21),On,IPv6,file_transfer,1457.7,130.9,0.5,0.83,143.6,Medium,3.2
TRN02103,Transport,AES-192,modp6144(17),On,IPv6,web_browsing,264.9,11.4,0.5,0.25,167.5,Strong,0.3
TRN00633,Transport,AES-128,modp1024(2),On,IPv6,whatsapp_msg,133.9,5.3,0.5,0.17,176.9,Weak,7.0
TRN02494,Tunnel,AES-256,modp2048(14),On,IPv4,file_transfer,1440.0,147.5,16.9,0.68,205.9,Strong,1.8
TRN02666,Tunnel,AES-256-GCM,modp6144(17),Off,IPv6,icmp,66.0,2.0,5.8,0.06,155.2,Strong,0.3
TRN07198,Transport,AES-256-GCM,modp1536(5),Off,IPv4,file_transfer,1465.8,120.2,0.5,0.62,197.3,Medium,4.1
TRN04407,Transport,AES-128,modp1536(5),Off,IPv6,icmp,60.6,2.5,10.8,0.07,135.6,Weak,9.5
TRN07199,Tunnel,AES-128,modp1536(5),Off,IPv4,video_streaming,1118.7,78.5,9.6,0.8,102.7,Weak,8.1
TRN07758,Tunnel,3DES,modp4096(16),On,IPv4,voip,116.3,40.9,28.2,0.22,143.9,Medium,3.8
TRN02335,Transport,AES-128,modp8192(21),On,IPv6,voip,109.6,56.6,0.5,0.16,152.9,Strong,1.2
TRN07509,Tunnel,AES-256,modp8192(21),On,IPv4,voip,149.4,35.2,14.6,0.15,109.3,Strong,2.5
TRN03620,Tunnel,AES-192,modp1536(5),On,IPv6,icmp,59.5,2.1,15.5,0.05,193.0,Medium,3.7
TRN05562,Tunnel,AES-256,modp2048(14),Off,IPv4,file_transfer,1498.0,148.5,0.5,0.86,142.6,Medium,4.3
TRN03884,Tunnel,3DES,modp1024(2),On,IPv4,icmp,64.8,2.0,0.5,0.05,170.5,Weak,7.4
TRN06660,Tunnel,AES-256-GCM,modp8192(21),On,IPv4,dns_query,60.2,2.9,0.8,0.09,228.0,Strong,2.5
TRN04212,Transport,AES-256,modp1536(5),On,IPv6,video_streaming,1226.3,112.9,198.1,0.5,185.5,Medium,4.6
TRN08552,Tunnel,AES-192,modp2048(14),Off,IPv4,video_streaming,1454.5,112.4,0.5,0.5,177.7,Medium,5.8
TRN01495,Tunnel,3DES,modp8192(21),On,IPv4,dns_query,64.5,3.9,0.9,0.15,163.5,Medium,4.9
TRN02402,Tunnel,AES-192,modp3072(15),On,IPv4,whatsapp_msg,71.5,7.8,21.4,0.22,147.3,Strong,3.0
TRN03875,Tunnel,AES-256-GCM,modp4096(16),Off,IPv6,email,706.2,12.9,0.5,0.11,154.8,Strong,1.5
TRN01233,Transport,3DES,modp4096(16),Off,IPv6,email,681.9,11.7,0.5,0.27,88.0,Medium,6.0
TRN02662,Tunnel,AES-256-GCM,modp6144(17),On,IPv6,video_streaming,1468.8,83.2,960.2,0.54,129.1,Strong,2.2
TRN02818,Tunnel,AES-128,modp8192(21),On,IPv6,dns_query,69.9,3.2,0.5,0.07,138.3,Strong,2.1
TRN06700,Tunnel,AES-256-GCM,modp1024(2),Off,IPv4,email,722.1,8.9,0.5,0.47,132.1,Medium,4.2
TRN02775,Transport,3DES,modp1536(5),On,IPv4,voip,104.6,52.5,0.5,0.19,64.8,Weak,7.1
TRN08832,Tunnel,3DES,modp4096(16),Off,IPv6,email,491.4,8.2,0.5,0.25,141.9,Medium,4.5
TRN07769,Transport,3DES,modp8192(21),Off,IPv4,whatsapp_msg,119.2,6.7,0.5,0.19,202.5,Medium,5.5
TRN04154,Tunnel,3DES,modp1536(5),Off,IPv6,web_browsing,352.8,11.6,0.5,0.72,140.5,Weak,8.2
TRN07302,Transport,AES-256-GCM,modp768(1),On,IPv6,dns_query,94.0,2.3,0.6,0.13,159.9,Medium,4.9
TRN03062,Transport,AES-128,modp3072(15),On,IPv6,file_transfer,1300.1,136.0,216.1,0.99,76.7,Medium,5.9
TRN00067,Transport,AES-128,modp6144(17),On,IPv6,email,928.0,8.5,0.5,0.21,187.6,Strong,2.6
TRN08951,Tunnel,AES-256-GCM,modp2048(14),On,IPv4,web_browsing,262.8,16.1,0.5,0.69,196.0,Strong,1.7
TRN01736,Tunnel,AES-256-GCM,modp2048(14),Off,IPv4,email,321.3,7.8,6.6,0.53,114.2,Medium,5.4
TRN02824,Tunnel,DES,modp768(1),Off,IPv6,file_transfer,1467.9,86.9,191.6,0.8,92.4,Weak,7.2
TRN06293,Tunnel,AES-256-GCM,modp4096(16),On,IPv4,whatsapp_msg,214.0,5.3,9.5,0.21,123.4,Strong,1.4
TRN07467,Tunnel,AES-256,modp2048(14),Off,IPv4,icmp,55.1,1.6,21.6,0.07,265.9,Medium,5.7
TRN06731,Transport,AES-256,modp8192(21),On,IPv6,whatsapp_msg,122.6,3.3,0.5,0.17,167.3,Strong,0.7
TRN02476,Transport,AES-192,modp8192(21),Off,IPv4,icmp,46.4,2.1,0.5,0.08,124.1,Strong,0.3
TRN02565,Tunnel,AES-256-GCM,modp4096(16),Off,IPv4,file_transfer,1377.7,117.2,0.5,0.72,141.5,Strong,1.4
TRN08985,Transport,DES,modp1536(5),On,IPv6,icmp,56.1,2.4,0.5,0.05,149.3,Weak,8.5
TRN03714,Tunnel,AES-128,modp2048(14),On,IPv6,video_streaming,1513.1,71.8,0.5,0.71,196.1,Medium,5.2
TRN08326,Transport,AES-192,modp8192(21),Off,IPv6,file_transfer,1357.2,113.4,127.7,0.87,183.1,Strong,3.1
TRN00708,Tunnel,AES-128,modp6144(17),On,IPv4,voip,140.0,49.5,603.2,0.21,178.7,Strong,2.7
TRN03047,Transport,AES-192,modp768(1),On,IPv4,dns_query,74.6,3.5,0.5,0.13,147.6,Weak,7.9
TRN08260,Tunnel,AES-256-GCM,modp2048(14),Off,IPv4,voip,106.6,40.6,140.7,0.25,146.6,Medium,3.8
TRN05190,Transport,3DES,modp1536(5),Off,IPv6,video_streaming,1313.2,106.0,0.5,0.76,174.4,Weak,8.6
TRN07475,Tunnel,AES-256-GCM,modp8192(21),Off,IPv4,email,819.7,6.8,7.6,0.29,191.0,Strong,1.1
TRN05473,Transport,AES-256,modp2048(14),Off,IPv4,icmp,67.8,2.9,5.3,0.02,146.0,Medium,3.2
TRN00073,Transport,AES-256-GCM,modp4096(16),Off,IPv6,email,339.7,4.0,0.5,0.52,197.2,Strong,1.0
TRN06019,Transport,3DES,modp8192(21),On,IPv6,email,508.6,6.7,13.6,0.13,192.5,Strong,1.7
TRN04449,Transport,3DES,modp6144(17),On,IPv6,icmp,49.6,2.2,0.5,0.04,148.6,Medium,4.8
TRN05861,Tunnel,AES-256,modp1024(2),On,IPv6,web_browsing,406.5,9.1,0.5,0.53,132.6,Medium,5.0
TRN04840,Transport,AES-128,modp1536(5),Off,IPv4,voip,120.8,41.7,45.4,0.23,150.6,Weak,7.4
TRN04132,Transport,AES-256-GCM,modp1536(5),On,IPv4,whatsapp_msg,180.3,6.2,0.5,0.17,144.8,Medium,5.9
TRN05102,Transport,DES,modp768(1),On,IPv6,voip,129.4,43.3,711.8,0.26,185.3,Weak,7.3
TRN01191,Transport,AES-256,modp8192(21),Off,IPv6,icmp,73.7,2.3,14.0,0.08,153.4,Strong,2.1
TRN06432,Tunnel,DES,modp3072(15),On,IPv6,email,613.8,6.7,6.0,0.33,174.6,Weak,7.4
TRN02602,Tunnel,AES-256,modp8192(21),On,IPv6,file_transfer,1391.5,112.7,32.7,0.9,89.5,Strong,2.3
TRN01126,Transport,AES-192,modp768(1),Off,IPv6,web_browsing,447.1,11.8,71.8,0.44,173.8,Weak,6.7
TRN01242,Tunnel,AES-256-GCM,modp8192(21),Off,IPv6,web_browsing,559.2,18.1,68.6,0.41,151.6,Strong,1.1
TRN07580,Transport,3DES,modp8192(21),On,IPv6,video_streaming,1032.0,59.6,0.5,0.44,145.8,Medium,5.0
TRN03603,Tunnel,AES-192,modp1024(2),On,IPv6,video_streaming,1195.0,80.1,73.4,0.54,107.1,Medium,5.3
TRN08071,Tunnel,3DES,modp768(1),On,IPv4,dns_query,115.2,2.2,0.5,0.12,119.2,Weak,9.5
TRN07350,Transport,AES-128,modp1024(2),Off,IPv6,web_browsing,463.0,15.9,31.0,0.66,102.9,Weak,7.7
TRN03352,Tunnel,AES-192,modp1536(5),On,IPv6,video_streaming,1317.7,91.5,0.5,0.61,110.0,Medium,4.1
TRN05095,Tunnel,AES-128,modp4096(16),Off,IPv6,whatsapp_msg,119.3,5.8,0.5,0.21,220.7,Medium,4.4
TRN06603,Tunnel,AES-128,modp768(1),On,IPv4,email,442.3,11.5,14.5,0.34,112.9,Weak,9.3
TRN04009,Tunnel,3DES,modp2048(14),On,IPv4,voip,115.3,30.1,138.0,0.29,199.1,Medium,5.9
TRN01578,Transport,3DES,modp3072(15),On,IPv4,web_browsing,419.5,18.4,77.0,0.25,130.8,Medium,3.6
TRN03907,Transport,AES-128,modp768(1),On,IPv6,dns_query,64.8,5.0,0.5,0.11,175.4,Weak,9.0
TRN03730,Tunnel,AES-128,modp6144(17),On,IPv6,video_streaming,1289.7,114.3,991.0,0.77,197.0,Strong,1.2
TRN04359,Tunnel,AES-128,modp1536(5),Off,IPv4,video_streaming,1287.8,78.5,582.7,0.57,95.0,Weak,8.4
TRN05923,Tunnel,AES-128,modp2048(14),On,IPv6,web_browsing,439.6,15.2,0.5,0.66,162.0,Medium,3.7
TRN01344,Tunnel,3DES,modp2048(14),Off,IPv6,web_browsing,332.9,21.5,0.5,0.33,140.7,Weak,6.9
TRN08989,Tunnel,3DES,modp2048(14),Off,IPv4,file_transfer,1451.3,115.8,18.1,0.71,102.5,Weak,7.8
TRN07449,Tunnel,DES,modp1024(2),On,IPv4,video_streaming,1171.7,88.3,0.5,0.64,170.3,Weak,7.8
TRN00441,Transport,AES-256,modp4096(16),Off,IPv4,web_browsing,325.8,5.4,26.0,0.64,145.9,Strong,1.9
TRN01101,Tunnel,AES-128,modp1024(2),On,IPv6,file_transfer,1392.9,93.7,134.6,0.79,169.1,Weak,7.5
TRN02638,Transport,3DES,modp1024(2),On,IPv4,icmp,50.4,3.4,0.5,0.03,133.3,Weak,8.1
TRN06921,Tunnel,AES-256-GCM,modp1536(5),Off,IPv6,voip,143.3,28.8,304.2,0.19,240.5,Medium,4.0
TRN00650,Transport,AES-256-GCM,modp4096(16),Off,IPv6,email,683.0,4.3,17.3,0.31,125.2,Strong,1.4
TRN01547,Transport,AES-128,modp8192(21),Off,IPv4,voip,98.0,47.6,42.0,0.32,67.0,Strong,2.6
TRN08084,Tunnel,AES-128,modp4096(16),On,IPv6,video_streaming,1235.7,95.1,0.5,0.51,162.4,Strong,3.2
TRN07474,Transport,AES-192,modp8192(21),Off,IPv4,dns_query,62.5,3.3,2.5,0.16,121.0,Strong,0.4
TRN02853,Tunnel,DES,modp3072(15),On,IPv6,video_streaming,998.3,77.9,1946.2,0.71,132.4,Medium,3.4
TRN03504,Tunnel,AES-256-GCM,modp768(1),Off,IPv4,video_streaming,1234.2,88.9,173.6,0.69,104.0,Medium,6.0
TRN07067,Transport,AES-192,modp1024(2),Off,IPv4,whatsapp_msg,135.8,5.2,0.5,0.17,231.0,Weak,6.3
TRN00631,Tunnel,AES-192,modp6144(17),Off,IPv6,dns_query,81.8,2.2,0.5,0.09,67.8,Strong,2.5
TRN04769,Transport,AES-256,modp6144(17),On,IPv4,icmp,59.0,3.1,12.8,0.08,131.8,Strong,2.5
TRN01250,Transport,AES-256-GCM,modp2048(14),Off,IPv4,web_browsing,358.0,7.8,14.2,0.54,91.4,Strong,0.3
TRN07438,Tunnel,AES-192,modp2048(14),On,IPv4,voip,127.6,36.6,41.0,0.3,175.8,Medium,4.7
TRN00483,Tunnel,AES-256,modp6144(17),Off,IPv4,icmp,59.2,2.3,0.5,0.1,190.4,Strong,0.6
TRN01585,Tunnel,AES-128,modp6144(17),On,IPv6,email,338.6,12.5,0.5,0.26,127.9,Strong,0.9
TRN04677,Tunnel,AES-192,modp6144(17),Off,IPv6,file_transfer,1407.6,106.0,152.4,0.64,149.0,Strong,1.9
TRN06386,Transport,AES-192,modp3072(15),On,IPv4,icmp,66.5,0.9,12.7,0.05,192.8,Medium,4.6
TRN01463,Tunnel,DES,modp1536(5),On,IPv6,web_browsing,455.6,12.7,0.5,0.54,167.1,Weak,8.2
TRN03041,Tunnel,AES-192,modp1536(5),On,IPv4,file_transfer,1329.5,122.3,34.5,0.83,174.1,Medium,5.5
TRN05011,Tunnel,3DES,modp4096(16),Off,IPv6,video_streaming,1144.4,90.0,173.6,0.65,141.5,Medium,3.4
TRN07536,Transport,DES,modp768(1),On,IPv6,icmp,57.2,2.9,0.5,0.08,111.3,Weak,9.3
TRN03274,Transport,AES-128,modp768(1),On,IPv4,voip,118.4,54.2,558.9,0.26,123.7,Weak,8.3
TRN03684,Tunnel,DES,modp3072(15),On,IPv4,whatsapp_msg,155.2,11.7,5.7,0.38,153.4,Medium,3.0
TRN04146,Tunnel,AES-128,modp1536(5),Off,IPv4,web_browsing,484.8,7.6,12.6,0.76,159.6,Weak,8.5
TRN08761,Tunnel,AES-192,modp1024(2),On,IPv4,email,552.4,5.1,21.7,0.49,111.6,Medium,3.4
TRN06919,Transport,3DES,modp768(1),Off,IPv6,icmp,63.0,1.4,18.5,0.07,145.6,Weak,9.6
TRN04955,Tunnel,AES-256,modp4096(16),On,IPv4,video_streaming,1265.6,87.0,937.1,0.63,201.8,Strong,0.8
TRN03226,Transport,AES-256,modp1024(2),On,IPv6,dns_query,68.4,3.2,4.8,0.05,97.5,Medium,5.1
TRN01073,Transport,AES-192,modp1536(5),Off,IPv6,video_streaming,1361.4,92.3,259.6,0.71,198.0,Medium,5.1
TRN04816,Tunnel,DES,modp3072(15),On,IPv4,whatsapp_msg,154.7,7.5,0.5,0.1,185.8,Medium,4.5
TRN08888,Tunnel,AES-256-GCM,modp3072(15),Off,IPv4,whatsapp_msg,112.8,5.8,0.5,0.36,162.1,Strong,0.8
TRN02632,Transport,AES-128,modp1536(5),On,IPv6,dns_query,92.1,2.9,1.7,0.12,192.1,Medium,4.8
TRN01661,Transport,AES-256,modp3072(15),Off,IPv4,file_transfer,1405.4,123.9,226.6,0.85,191.6,Strong,1.4
TRN05753,Transport,AES-256-GCM,modp768(1),Off,IPv4,email,533.5,6.9,2.8,0.16,204.7,Medium,3.8
TRN02426,Tunnel,AES-192,modp1024(2),Off,IPv6,file_transfer,1397.3,155.0,0.5,0.84,94.6,Weak,8.9
TRN05080,Transport,AES-256,modp4096(16),On,IPv6,whatsapp_msg,173.4,7.7,2.2,0.36,187.1,Strong,2.8
TRN08220,Tunnel,AES-256,modp3072(15),Off,IPv4,voip,106.4,38.8,149.7,0.19,163.9,Medium,4.9
TRN05903,Tunnel,3DES,modp2048(14),Off,IPv4,video_streaming,1275.0,103.6,575.6,0.48,163.0,Weak,8.1
TRN07445,Tunnel,3DES,modp6144(17),Off,IPv4,icmp,52.9,1.7,0.5,0.03,201.2,Medium,6.1
TRN03098,Tunnel,AES-256-GCM,modp1024(2),On,IPv4,voip,148.4,35.0,192.1,0.17,78.0,Medium,5.7
TRN03977,Transport,AES-128,modp3072(15),Off,IPv4,video_streaming,1347.0,103.0,1109.4,0.46,110.0,Medium,4.3
TRN01244,Transport,AES-256-GCM,modp4096(16),Off,IPv4,voip,105.6,36.9,37.6,0.14,167.8,Strong,2.1
TRN01301,Transport,DES,modp2048(14),On,IPv6,voip,127.0,57.0,263.8,0.18,194.2,Weak,7.4
TRN06285,Tunnel,3DES,modp1024(2),On,IPv6,dns_query,72.6,2.5,0.5,0.06,167.3,Weak,7.0
TRN06978,Transport,AES-192,modp6144(17),On,IPv4,web_browsing,507.5,17.1,14.2,0.35,122.2,Strong,1.6
TRN05482,Tunnel,AES-256-GCM,modp768(1),Off,IPv6,icmp,76.0,2.1,4.6,0.06,118.1,Weak,8.6
TRN07755,Tunnel,3DES,modp8192(21),On,IPv6,dns_query,67.3,3.5,0.5,0.04,212.1,Medium,4.6
TRN05496,Transport,AES-256,modp768(1),On,IPv4,dns_query,88.7,2.4,0.5,0.08,153.7,Medium,3.6
TRN05292,Tunnel,AES-128,modp6144(17),Off,IPv6,dns_query,86.0,3.5,1.3,0.08,221.2,Strong,2.5
TRN01409,Transport,DES,modp6144(17),Off,IPv4,video_streaming,1337.6,88.1,0.5,0.71,156.7,Medium,3.8
TRN01846,Transport,DES,modp768(1),On,IPv4,whatsapp_msg,111.7,2.5,11.5,0.24,71.1,Weak,10.0
TRN01799,Tunnel,DES,modp6144(17),Off,IPv4,dns_query,76.4,2.5,1.7,0.11,221.1,Medium,4.7
TRN03958,Tunnel,AES-192,modp1536(5),On,IPv4,icmp,57.3,1.4,13.4,0.01,130.8,Medium,7.1
TRN01476,Tunnel,AES-128,modp768(1),Off,IPv4,file_transfer,1409.2,137.5,0.5,0.83,143.1,Weak,7.9
TRN07101,Tunnel,AES-192,modp6144(17),On,IPv6,video_streaming,1125.3,94.5,272.7,0.58,98.1,Strong,2.8
TRN00036,Transport,AES-192,modp3072(15),On,IPv4,voip,118.5,45.7,354.2,0.19,194.8,Strong,2.4
TRN07453,Transport,AES-256-GCM,modp3072(15),Off,IPv4,web_browsing,516.6,32.2,33.4,0.57,42.2,Strong,2.1
TRN06442,Tunnel,AES-128,modp4096(16),On,IPv4,icmp,56.2,2.0,10.1,0.06,204.0,Strong,2.5
TRN00445,Transport,AES-256-GCM,modp1536(5),On,IPv6,file_transfer,1463.0,152.5,0.5,0.74,188.2,Medium,5.5
TRN02360,Transport,AES-256-GCM,modp6144(17),Off,IPv6,whatsapp_msg,128.0,5.9,0.8,0.14,161.7,Strong,1.4
TRN03655,Tunnel,DES,modp1024(2),Off,IPv4,icmp,76.8,2.3,10.6,0.08,141.3,Weak,8.1
TRN06303,Transport,AES-256-GCM,modp1536(5),On,IPv6,video_streaming,1532.3,91.6,724.7,0.45,124.1,Medium,5.5
TRN07686,Transport,DES,modp6144(17),Off,IPv6,video_streaming,1142.8,113.6,127.5,0.5,163.4,Medium,3.9
TRN03180,Transport,AES-192,modp1024(2),On,IPv4,whatsapp_msg,199.1,4.3,0.5,0.3,84.9,Weak,7.8
TRN01287,Transport,AES-192,modp2048(14),On,IPv6,email,497.0,7.4,18.4,0.34,108.7,Medium,4.2
TRN07282,Tunnel,AES-256,modp1536(5),On,IPv6,icmp,59.1,2.0,0.5,0.06,157.2,Medium,4.5
TRN04446,Transport,DES,modp1536(5),On,IPv6,voip,85.4,57.0,146.5,0.18,132.3,Weak,8.7
TRN03417,Tunnel,DES,modp1024(2),Off,IPv6,email,852.9,4.5,0.5,0.24,147.3,Weak,8.5
TRN02138,Transport,AES-256-GCM,modp6144(17),Off,IPv6,web_browsing,461.5,21.6,0.5,0.51,242.1,Strong,0.9
TRN02637,Transport,3DES,modp1024(2),On,IPv4,web_browsing,248.3,20.9,47.5,0.64,128.5,Weak,9.0
TRN04017,Tunnel,3DES,modp6144(17),On,IPv4,voip,90.4,50.6,0.5,0.19,138.6,Medium,5.1
TRN04098,Tunnel,AES-256,modp8192(21),On,IPv6,voip,123.6,49.0,24.7,0.15,213.1,Strong,1.4
TRN01682,Tunnel,AES-256,modp8192(21),Off,IPv6,file_transfer,1362.4,126.4,0.5,0.63,209.2,Strong,0.3
TRN08774,Tunnel,AES-192,modp8192(21),On,IPv4,icmp,68.4,1.5,0.5,0.08,207.0,Strong,1.7
TRN07598,Transport,AES-256,modp1536(5),On,IPv4,video_streaming,1218.6,89.8,641.8,0.6,196.2,Medium,2.3
TRN05768,Tunnel,AES-256,modp8192(21),Off,IPv6,whatsapp_msg,138.4,6.2,16.9,0.22,91.3,Strong,2.2
TRN06793,Tunnel,AES-256,modp1536(5),Off,IPv6,file_transfer,1443.3,96.8,84.8,0.94,122.2,Medium,3.6
TRN05276,Tunnel,AES-256,modp4096(16),On,IPv6,file_transfer,1431.3,123.1,46.3,0.74,234.4,Strong,2.9
TRN01693,Transport,AES-256,modp6144(17),Off,IPv6,file_transfer,1404.0,108.4,0.5,0.95,143.5,Strong,0.6
TRN07236,Transport,AES-128,modp4096(16),On,IPv4,file_transfer,1420.8,127.9,0.5,0.66,166.4,Medium,6.8
TRN07795,Transport,AES-192,modp2048(14),Off,IPv4,file_transfer,1359.7,123.0,0.5,0.85,193.9,Medium,5.4
TRN03636,Tunnel,DES,modp768(1),On,IPv6,web_browsing,353.9,7.8,34.7,0.59,130.9,Weak,8.9
TRN00373,Tunnel,3DES,modp768(1),Off,IPv6,icmp,75.7,2.0,0.5,0.05,109.0,Weak,6.8
TRN07525,Tunnel,AES-256,modp3072(15),On,IPv6,email,872.9,8.8,13.0,0.31,99.9,Strong,1.4
TRN06013,Transport,AES-256,modp1536(5),Off,IPv6,voip,137.5,50.7,0.5,0.12,214.4,Medium,6.0
TRN05454,Transport,AES-128,modp3072(15),Off,IPv4,email,826.5,11.3,0.5,0.51,139.3,Medium,4.4
TRN05922,Transport,3DES,modp6144(17),On,IPv4,video_streaming,1516.4,69.9,0.5,0.6,50.0,Medium,5.5
TRN04883,Transport,AES-256,modp2048(14),On,IPv6,voip,133.8,36.5,348.7,0.27,176.7,Medium,3.2
TRN04566,Transport,AES-192,modp8192(21),On,IPv4,email,889.4,8.0,4.0,0.37,113.5,Strong,1.7
TRN00141,Transport,AES-192,modp1024(2),Off,IPv6,email,658.9,6.0,40.3,0.31,190.7,Weak,7.6
TRN04885,Tunnel,AES-256,modp8192(21),On,IPv6,file_transfer,1282.6,133.7,322.5,0.84,110.5,Strong,2.8
TRN04420,Transport,AES-192,modp8192(21),On,IPv4,file_transfer,1445.6,158.8,0.5,0.89,186.5,Strong,1.2
TRN08979,Transport,DES,modp2048(14),Off,IPv4,whatsapp_msg,160.7,4.0,6.7,0.29,135.1,Weak,9.4
TRN08040,Transport,AES-192,modp1536(5),Off,IPv6,email,751.1,8.4,0.5,0.25,123.4,Medium,5.0
TRN00715,Transport,AES-256-GCM,modp1024(2),Off,IPv6,whatsapp_msg,150.1,4.7,1.9,0.29,172.5,Medium,5.2
TRN05924,Tunnel,AES-256-GCM,modp2048(14),On,IPv4,dns_query,84.4,3.4,0.5,0.1,134.3,Strong,1.8
TRN06543,Tunnel,AES-256,modp4096(16),Off,IPv6,whatsapp_msg,123.1,7.9,1.3,0.27,95.0,Strong,1.8
TRN05244,Tunnel,DES,modp3072(15),Off,IPv6,voip,96.3,50.7,0.5,0.21,111.3,Weak,8.5
TRN03189,Transport,AES-256,modp1536(5),Off,IPv6,email,468.4,9.8,17.1,0.5,183.2,Medium,5.5
TRN08426,Tunnel,AES-256,modp3072(15),Off,IPv4,dns_query,85.5,3.4,0.5,0.17,162.5,Strong,1.2
TRN04432,Transport,AES-192,modp2048(14),Off,IPv4,file_transfer,1382.3,123.0,0.5,0.79,148.5,Medium,5.3
TRN08944,Tunnel,3DES,modp1024(2),On,IPv6,file_transfer,1411.2,122.6,202.3,0.85,145.3,Weak,8.2
TRN00407,Tunnel,DES,modp1024(2),Off,IPv6,icmp,50.8,2.4,15.8,0.08,190.0,Weak,8.6
TRN00021,Tunnel,AES-256-GCM,modp768(1),Off,IPv4,video_streaming,1270.7,101.6,300.2,0.66,168.5,Weak,9.5
TRN01005,Transport,AES-192,modp2048(14),Off,IPv6,file_transfer,1433.6,139.4,467.0,0.65,161.0,Medium,3.8
TRN06891,Transport,AES-256-GCM,modp768(1),On,IPv4,dns_query,87.6,4.3,0.5,0.09,176.7,Medium,4.1
TRN04987,Tunnel,AES-192,modp768(1),Off,IPv4,icmp,48.3,1.5,0.5,0.08,69.6,Weak,6.4
TRN02412,Tunnel,AES-192,modp2048(14),Off,IPv6,web_browsing,485.6,15.7,23.5,0.34,175.1,Medium,5.8
TRN02546,Transport,AES-256,modp8192(21),Off,IPv6,whatsapp_msg,143.0,1.8,8.8,0.06,185.7,Strong,2.7
TRN08696,Transport,AES-256-GCM,modp3072(15),On,IPv6,icmp,69.1,1.9,0.5,0.04,208.1,Strong,2.3
TRN02391,Tunnel,DES,modp2048(14),On,IPv4,dns_query,99.0,3.4,0.5,0.13,176.4,Weak,7.8
TRN07862,Transport,AES-192,modp4096(16),Off,IPv4,voip,136.9,53.1,362.6,0.23,211.3,Medium,6.0
TRN00043,Tunnel,AES-256,modp768(1),On,IPv6,icmp,56.9,2.3,4.1,0.04,188.9,Medium,4.4
TRN02831,Tunnel,3DES,modp2048(14),On,IPv6,icmp,73.4,2.8,0.5,0.04,128.3,Medium,3.6
TRN05860,Tunnel,AES-192,modp1536(5),Off,IPv6,whatsapp_msg,150.2,6.6,0.5,0.15,108.0,Medium,3.2
TRN03372,Tunnel,AES-128,modp3072(15),On,IPv6,video_streaming,907.5,87.6,203.5,0.64,171.7,Medium,5.8
TRN03023,Tunnel,3DES,modp768(1),On,IPv4,icmp,58.6,2.2,13.8,0.0,281.9,Weak,9.0
TRN03365,Tunnel,AES-128,modp6144(17),Off,IPv4,web_browsing,375.8,22.3,0.5,0.66,122.7,Strong,1.7
TRN04400,Tunnel,3DES,modp4096(16),Off,IPv6,email,817.9,8.9,12.6,0.25,164.0,Medium,3.2
TRN05253,Tunnel,AES-128,modp768(1),Off,IPv4,whatsapp_msg,176.0,2.2,0.5,0.24,69.5,Weak,10.0
TRN00012,Tunnel,AES-256,modp3072(15),Off,IPv6,video_streaming,1698.7,101.9,0.5,0.54,120.7,Medium,5.9
TRN04761,Tunnel,AES-256,modp2048(14),On,IPv6,dns_query,73.6,1.4,0.5,0.13,79.2,Medium,5.9
TRN01178,Tunnel,AES-192,modp1536(5),On,IPv6,icmp,51.3,2.7,0.5,0.06,119.2,Medium,3.4
TRN06773,Transport,AES-256-GCM,modp1024(2),Off,IPv4,icmp,58.7,2.4,0.5,0.08,162.3,Medium,3.8
TRN01948,Tunnel,AES-256,modp1024(2),On,IPv4,dns_query,73.7,1.4,0.7,0.02,137.1,Medium,4.1
TRN02502,Transport,AES-256-GCM,modp2048(14),Off,IPv6,email,605.9,9.7,29.7,0.39,150.8,Medium,3.6
TRN08345,Transport,AES-128,modp1024(2),On,IPv4,icmp,57.2,2.3,8.1,0.05,92.1,Weak,7.1
TRN02864,Transport,AES-192,modp1536(5),On,IPv6,dns_query,88.0,2.4,1.5,0.11,117.4,Medium,3.3
TRN07433,Transport,AES-256-GCM,modp6144(17),On,IPv4,file_transfer,1376.6,128.1,0.5,0.88,171.7,Strong,2.7
TRN03866,Transport,DES,modp4096(16),Off,IPv6,voip,110.8,43.7,255.3,0.23,188.6,Medium,4.8
TRN06229,Tunnel,3DES,modp1024(2),On,IPv6,voip,143.6,43.1,263.4,0.15,144.2,Weak,9.1
TRN01027,Tunnel,3DES,modp3072(15),On,IPv6,web_browsing,301.0,7.0,49.7,0.64,118.9,Medium,3.5
TRN03849,Transport,AES-128,modp2048(14),Off,IPv4,voip,137.2,48.1,111.8,0.21,167.1,Medium,5.0
TRN02990,Tunnel,3DES,modp6144(17),On,IPv6,file_transfer,1383.0,153.6,12.6,0.68,159.7,Medium,4.2
TRN00962,Transport,AES-128,modp3072(15),Off,IPv6,icmp,71.1,2.0,0.5,0.04,216.0,Medium,5.6
TRN02890,Transport,AES-192,modp2048(14),On,IPv4,voip,161.8,44.7,26.7,0.29,150.9,Medium,4.4
TRN03016,Transport,AES-256,modp768(1),On,IPv6,file_transfer,1319.7,144.8,212.5,0.7,192.1,Medium,5.6
TRN03339,Tunnel,AES-256,modp8192(21),On,IPv4,email,640.3,9.7,6.4,0.43,237.7,Strong,0.8
TRN06106,Transport,AES-256-GCM,modp8192(21),Off,IPv6,email,481.3,6.7,0.5,0.34,199.6,Strong,0.7
